,I,V
189,-2.5999999999999995e-07,-0.03300943
190,-2.399999999999999e-07,-0.03050246
191,-2.199999999999999e-07,-0.02809447
192,-2e-07,-0.02564155
193,-1.7999999999999997e-07,-0.0231696
194,-1.5999999999999995e-07,-0.02073484
195,-1.3999999999999993e-07,-0.01826167
196,-1.199999999999999e-07,-0.01585899
197,-9.999999999999989e-08,-0.01331319
198,-7.999999999999998e-08,-0.01073664
199,-5.999999999999995e-08,-0.008088478
200,-3.999999999999983e-08,-0.005352044
201,-2.000000000000002e-08,-0.002617148
202,0.0,6.187131e-05
